Spot,Latitude,Longtitude,Infos,Commentaires
شاطئ قيال,28.102133607531812,34.9872725084424,,
مستاء شعم,26.030557922842164,56.079009510576725,,
الراكه ,26.37582032046729,50.23505609482527,,
شرم اللولى,24.61169908358973,35.116350799798965,,
الجميعات ,18.839719315445663,41.23461171984672,,
Cavelosim,15.171163016328553,73.95356923341751,,
Betul,15.142097351971756,73.94906144589186,,
مينة الروس,35.41265484381226,35.91127406805754,,
١٨كلم,18.16338227360955,-16.029208302497864,,
تحت الدونا,34.012587104020625,35.64012218266725,,
معيريض,25.811749894180448,55.95167599618435,,
رأس الخيمة,25.795691087913134,55.9480694308877,,
تاسدرمت - Tasdermt,30.59587580914525,-9.773293733596802,,
تغنسات,30.609898085832334,-9.784422218799593,,
خلف حديقة عالم البحار,29.36878094339365,47.96004563570023,,
الحجرة,23.72408446404637,-15.957517214119434,,
الشعيبه المفتوحه,20.7276856632934,39.486976526677616,,
دمستان,26.12507294783184,50.45813541859389,,
القطعه,24.02002974020556,37.96738274395465,,
الشيخ,21.819304090950087,39.01517193764448,,
بلاية لبار,24.357965288029725,-15.2832792699337,,
الهواري,29.97808618266262,-9.73172552883625,,
سيتيميريو,35.14608185451556,-2.427161447703839,,
تمرسات,35.14180937434254,-2.4327779933810234,,
إيفري نوشن,35.13614217995895,-2.4401741847395897,,
انو نتلغمت,35.1393473325565,-2.435888014733792,,
الطايحة ,32.53836464704999,-9.282833710312842,,
الحجرة الحمراء,32.54072246847888,-9.284996911883354,,
الكريعة الصغيرة,29.891407771504213,-9.77797754108906,,
الكريعة الكبيرة,29.89096827017034,-9.778560586273672,,
بحلوان,29.881294680710106,-9.786516353487968,,
Waduk panohan,-6.820365275848822,111.43288280814886,,
الحفرة جنوب,26.15773445243143,50.32465998083352,,
غيص الزويواق,35.59250643758744,-5.9817270934581765,,
الحفيرة,35.58492099425955,-5.993965007364749,,
بلاية آبيه ول بباها,21.895626376443257,-16.901792585849762,,
حجرة النعمة,22.01925957773492,-16.863966062664986,,
الحفرة ,26.165112326444003,50.326583124697216,,
ولد بابا ولد فيضل,27.157661767745243,-13.408128172159191,,
الغربي ميناء غزه,31.52890066564804,34.43000234663485,,
حجرة الدگاگ,26.57547769754913,-13.804797045886518,,
حجر لالة,37.07836349912506,7.169312350451945,,
كرمة,26.13835120439623,-14.497743733227251,,
براكة بوشكيوة,32.16898047970016,23.745838813483715,,
أغيور,35.26181446764901,-3.927294462919236,,
السنسول,33.55155369207835,35.36118719726798,,
الخربة - El kharba,28.110172683965768,-12.033559754490854,,
البربرايس,32.91190909954987,21.97071734815836,,
معدية الشيخ على الصياد,31.41710846434996,31.80404830724001,,
قريه صروح مزرعه سمك,30.30769494589868,31.68586615473032,,
Tziyra - تزيرة,33.95457555014815,-6.778741143643856,,
صنوب,34.1320276317111,-6.750884056091309,,
مهود المسخيط,34.134556667772586,-6.748480126261711,,
جوهرة البحر,34.13224826280135,-6.750571914017201,,
قنية الحمير,34.1300816128018,-6.7522962391376495,,
مدام بيرنة,34.12847497557921,-6.753546819090845,,
الفقاعي,28.89394099385997,30.952886827290055,,
جزيره ابو صالح,29.25989579645629,31.22352339327335,,
عين حمادي الغابة,36.44924872988519,0.9518006443977356,,
عين حمادي بو لرواح,36.44930455581088,0.95192302018404,,
المويلح,32.860901387573655,21.539951227605343,,
شاليه اليوسفي,28.925820355882227,48.20909075438976,,
القرية,25.920107193218577,50.10947104543447,,
الكورنيش,25.30237144485669,51.51858597993851,,
طريق الميناء,26.45298364057671,50.20277604460716,,
الدار البيضة ,36.9413767206018,7.768226154148579,,
موقع الكاليتوس,36.9446094388394,7.768055498600006,,
مريسة لبگر,32.66989405222488,-9.112383015453815,,
کشتی,26.82259272687283,56.30872160196304,,
ميناء خان يونس,31.39975178034989,34.3026902899146,,
النشاعة,37.08082755120114,7.177237607538701,,
النوبكات - Nwigat ,33.89429608450049,-7.007341459393501,,
راس السمار,30.561615995671485,19.800028726458557,,
قواعد الكوبري الدولي,31.26504245486589,30.196736231446263,,
توعت الفلايك,32.874449791219995,21.563281752169136,,
Station snor,22.440948529987057,-16.451380290091038,,
القرية ارامكو,25.90158098998836,50.10375894606114,,
مشرع القطن,36.91912019306081,8.15727084875107,,
بو فحل,36.93634059905892,8.2003078982234,,
غار بن بلة,36.935593982394565,8.194908946752548,,
شاطئ بلحاج,36.924106794664205,8.170287273824215,,
الحجرة لمسطحة,36.92011384045632,8.160604164004324,,
مدينة الحسين,36.917368211325616,8.154909498989582,,
تاشودة ,36.24259424437969,5.747881382703781,,
العلوه ,31.085036358191186,47.43019368499517,,
سد الموصل,36.62085935015467,42.89506807923317,,
شاطئ دردازة,35.82670333230057,-0.4887561500072479,,
مرسى الحافه,16.902984642032973,42.53703374415637,,
الرويهبة,34.75887145809428,36.084488444030285,,
اليدو,32.07376415019957,24.00675907731056,,
شاليهات بانياس,35.21556367621624,35.949370823800564,,
الحبل الاحمر,24.01430043177363,-15.63613962382078,,
كورنيش,35.18993472771986,35.951386503875256,,
بلمهدي ,25.373633167653463,-14.7933204844594,,
شعاره ,21.08412781572221,39.21772498637438,,
بجوار مرسى القوارب,20.98909118223282,39.27248228341341,,
لاباركا,23.68248734564917,-15.939362347126009,,
الكانال الاول,23.667647212163583,-15.953652821481228,,
الكانال التاني,23.662901268684617,-15.948255211114882,,
چنعد,27.828229414798415,52.055788859725,,
بحيرة الصيادين,30.57638334697185,32.27277807891369,,
الحنيه,32.84582283189208,21.52007102966308,,
الياغمه,32.84581015644547,21.51998452842236,,
طريق الكورنيش,16.93284349002764,42.54494793713093,,
الكرنيش الجنوبي,16.82380018760065,42.60575763881207,,
المينا ,16.880747335613844,42.54080694168805,,
الفحاحيل,29.083223555761595,48.14110714942217,,
القاراقوز,32.83176605803793,21.500601209700104,,
خشم المشفا,32.83366990933969,21.50081511586904,,
مقر الضفادع البشريه,32.838627957300126,21.5101096406579,,
المزقبا الكبيرة,32.24572844254297,23.22613969445229,,
الوحش,32.311872398596755,23.13079420477152,,
السمينتو ,32.30439566329796,23.163628801703453,,
المكشوف,26.849700872725982,-13.510673381388187,,
براكة غرابي,26.86687151123692,-13.501287996768951,,
راس ابو علي,27.19063482993636,49.52882576733828,,
الكدوف,18.66486194121335,41.244169771671295,,
محطة تحلية المياه,30.82210458150378,18.03794883191585,,
السلاح,27.975864930309747,-12.72744856774807,,
دوحة حماة,25.0628089578888,50.57598430663347,,
جرف المعزة,21.93704521778144,-16.89833756536245,,
جرف الكبير,21.77747404614304,-16.964192837476727,,
الصخابة ,32.90262021325644,21.99151787906885,,
أبلاغ - Ablagh,25.765240333864103,-14.638071879744532,,
Al sofouh beach,25.116732254245065,55.16412645578384,,
ساحل المراديس,12.973735162045044,45.12401293963194,,
سيدهم سردوك,35.94218249681725,0.0836128368973732,,
تحت دوار ولاد بالرجال,34.3051985546768,-6.57645296305418,,
صخرة لاسيستا,29.454963780338662,32.47676845639944,,
الواد الصغير,33.69157432655277,10.966439209878445,,
بحيرة الغندورة,36.69996480518886,37.72357162088156,,
سد الغندورة,36.70105242846936,37.72385459393263,,
خوت بلا حوت,23.852575533761183,-15.815144889056684,,
ساحل كوذ النمر,12.751849803585554,44.89734683185816,,
خور خوير,25.969470646391205,56.052292026579366,,
المجيديه,26.534697059755192,50.03340024501085,,
الترتار 80,25.479126725074355,-14.73804920911789,,
الخضر,35.56503118475636,35.735824406147,,
تامغرت,35.491089647814654,-5.129502788186072,,
صفيحة أوشتام,35.501354273859995,-5.147582553327084,,
لحجرة الصفرة,35.48072323941772,-5.114709064364433,,
الغريسة ,35.48918392549949,-5.125536136329174,,
حجرة الحدادة أبياطة,35.49369987625026,-5.133856013417245,,
قاع الدار,35.493062204342856,-5.131284445524216,,
البنه,20.705201625787996,39.439881294965744,,
ابو طير,20.674584079646184,39.39216949045658,,
Assiafa,31.582980286799007,34.48263030499219,,
سلك كبير,20.462053923740346,37.230001240968704,,
بيوكشكمجة,41.03675821198036,28.56074765324593,,
الخور,26.22731291071754,50.2204206213355,,
لباري,26.52758330025995,-13.894136399030684,,
مصيد لاكلاص,26.526199493073644,-13.898102380335333,,
المخرف,24.449710939815823,37.44663454592228,,
الدفنه ,26.17297959847024,50.33221576362848,,
Chlayga ,28.440540768648603,-11.386622004210947,,
الفسكرة,26.11754683863672,50.3600922971964,,
شاطى دارين,26.54507068927111,50.079893656075,,
سلاح راس المشا,23.513065290570854,-15.969252549111845,,
الخور بالشقيق,17.618629249151674,42.1210690587759,,
الغاركة ,27.92385204982327,-12.954735942184923,,
القنع,19.08918991238065,41.15835081785917,,
طرفة,17.01629903469207,42.37538740038872,,
زاوية تاكومبا,29.03777966223952,-10.500481165945528,,
البخارية,32.53248989198654,23.1075531989336,,
العمارة,32.58963117073815,23.117862269282337,,
النادي,32.61246252214614,23.12581066042185,,
الغراب,32.6147263312028,23.12532149255276,,
الفنار,32.62684786278058,23.116433657705784,,
بوالعقيق,32.63146702625668,23.100752122700214,,
الشريمة,32.63681128072465,23.09773363173008,,
الحيطة,32.64276813318513,23.072665371000767,,
الشايب,32.09896245124405,20.08585095405579,,
بوتفتاف,26.098747661211917,-14.486775174736977,,
مصيد كوربين,26.27213896799777,-14.344425983726977,,
العواشير,31.32433132319329,34.22002159059048,,
نوانه,26.25318520594496,50.49635387957096,,
الأبحاث,35.59157864238277,35.73994494974613,,
سد الماوان,36.272407985121376,5.360882878303528,,
سد الصافي,36.16620071297232,3.3404958620667458,,
عرب الزينه,28.311808016671066,30.740358307957653,,
العامقة,36.52937039051268,1.4989424496889114,,
سريانة,34.85274832162695,5.924696624279022,,
ثزروث,35.43935677872081,-2.9722677916288376,,
ترعه العقريه,30.95439886462475,29.828057885169983,,
اورار,36.90316940231448,6.188132800161839,,
شاطئ الديانسي سيدهم لخضر,36.208853120998896,0.3796277940273284,,
كرنيش السوق,33.87974549750874,10.870138853788376,,
سد القصب ,35.83499643199423,4.5670609921216965,,
ضاية الفاسي,33.57274921916467,-7.714075371623039,,
Britsh gaz,34.57651404357054,10.601250082254412,,
رأس رايه,28.164189764757324,33.663544692099094,,
بوعلام,36.818666685488,3.2644103094935417,,
التحريشة,34.672211377731166,10.998650528490542,,
الشويعر,26.53109898941407,-13.88539507985115,,
لاباز,36.77581526778817,3.3882264420390125,,
اللود,34.729175471568006,10.77935479581356,,
مرسى بورتريه,29.576331892632965,32.35427599400282,,
المطوية,34.04017433027106,10.0348000600934,,
المعيز,36.92057782405565,6.884959638118743,,
وادي الكبير,36.75137378137515,5.56642659008503,,
حفيره,25.95739474159369,50.565422773361206,,
هلالة,37.07948613460628,6.385994330048561,,
حجرة أنيسة,36.90674475400722,3.9220041409134874,,
السيخة,36.90811737001482,3.920440748333931,,
حجرة الربعين,36.89829028902808,4.058671742677689,,
بيصطو,27.34558666847772,-13.300352320075032,,
فلفلة واد ريع,36.87312404083097,6.880837082862854,,
اقموم,36.8074365146675,5.810281634330749,,
سد المزرعة,36.42023215282379,7.9551345482468605,,
سيدهم موسى,36.60956200931372,2.1912316605448723,,
بوقرمود,36.7778943603759,5.613153688609599,,
واد ابو رقراق,33.98826436427514,-6.76678452640772,,
واد بقراة,36.95206823055561,7.700826935470104,,
سيدهم واضح,35.29305957212869,1.2651805579662323,,
ساحل بوبراك,36.91211443728121,3.84556956589222,,
عش الغراب,36.93808571328562,8.206152096390724,,
الدشرية,36.33627550040303,0.758661814033985,,
بوكانون,34.97371936033805,-2.0979293435812,,
سد المزرعة,36.42189135222103,7.955899983644485,,
اللؤلؤة,29.586545165135743,32.70540028810501,,
 وراء الميناء,37.00537501922487,6.573430448770522,,
الشلال,29.210418198502246,30.42137023061514,,
دجمايكة,30.4403857975058,-9.655961170792578,,
غرناطه,31.145305577787127,33.802136443555355,,
بحر شعيبة,20.842413278167992,39.39791813492774,,
واد ام الغرم,34.168065283813995,10.032538622617722,,
ملاحات المطار,30.993193641188306,29.652695395052437,,
مريسة المعاز,35.83269769735513,-5.613716952502728,,
قناه السويس,30.59303595792643,32.2741262242198,,
مرفأ الشابة,35.230682741916816,11.166261099278929,,
بيفزضاضن - Byfezdaden,31.23735276655503,-9.819256067276,,
إسك وايذي - Isk waydi,31.23408696630029,-9.820640087127686,,
بيزاكارن - Byzakarn,31.23122471145578,-9.818891286849974,,
أساكا - Asaka,31.2238485013077,-9.817442893981934,,
الرغولت - Errgholt,31.2190316354775,-9.82003927230835,,
تيسي اوبعيسى-Tissi obaisa,31.21155353845964,-9.822635650634766,,
أزرو إكنان - Azro iknan,31.206038636512424,-9.821949005126951,,
أنامر - Anamr,31.19867881556605,-9.821498394012451,,
Lamarkaa,31.188996383618296,-9.81730341911316,,
شاطئ إڭرار - Plage igrar,31.171648128230927,-9.82454538345337,,
تيبحارين - Tibharine,31.150596480580933,-9.8362934589386,,
توزديين - Touziyine,31.142323271153607,-9.838535785675049,,
لالواح - Lalwah,31.13568398058908,-9.838578701019289,,
تافتاست أوانو - Taftast wanou,31.118142263659877,-9.836572408676147,,
